product_title,review_text,rating,domain
iPhone 15 9,Excellent performance and smooth user experience.,4,Electronics
iPhone 15 9,Heats up during gaming and long usage.,2,Electronics
iPhone 15 9,Camera quality is impressive and battery life is good.,4,Electronics
iPhone 15 9,Excellent performance and smooth user experience.,5,Electronics
iPhone 15 9,Great value for money with a premium feel.,4,Electronics
iPhone 15 Pro 9,Excellent performance and smooth user experience.,4,Electronics
iPhone 15 Pro 9,Camera quality is impressive and battery life is good.,4,Electronics
iPhone 15 Pro 9,Battery drains quickly with heavy use.,2,Electronics
iPhone 15 Pro 9,Great value for money with a premium feel.,5,Electronics
iPhone 15 Pro 9,Camera quality is impressive and battery life is good.,4,Electronics
iPhone 15 Pro 9,Camera quality is impressive and battery life is good.,4,Electronics
iPhone 15 Pro 9,Heats up during gaming and long usage.,1,Electronics
iPhone 15 Pro 9,Excellent performance and smooth user experience.,5,Electronics
iPhone 15 Pro 9,Camera quality is impressive and battery life is good.,5,Electronics
iPhone 15 Pro 9,Heats up during gaming and long usage.,3,Electronics
iPhone 15 Pro 9,Heats up during gaming and long usage.,3,Electronics
iPhone 15 Pro 9,Heats up during gaming and long usage.,3,Electronics
iPhone 15 Pro 9,Excellent performance and smooth user experience.,5,Electronics
iPhone 15 Pro 9,Camera quality is impressive and battery life is good.,4,Electronics
Samsung Galaxy S24 Ultra 9,Excellent performance and smooth user experience.,5,Electronics
Samsung Galaxy S24 Ultra 9,Great value for money with a premium feel.,5,Electronics
Samsung Galaxy S24 Ultra 9,Camera quality is impressive and battery life is good.,4,Electronics
Samsung Galaxy S24 Ultra 9,Battery drains quickly with heavy use.,3,Electronics
Samsung Galaxy S24 Ultra 9,Camera quality is impressive and battery life is good.,5,Electronics
Samsung Galaxy S24 Ultra 9,Great value for money with a premium feel.,4,Electronics
Samsung Galaxy S24 Ultra 9,Camera quality is impressive and battery life is good.,4,Electronics
Samsung Galaxy S24 Ultra 9,Camera quality is impressive and battery life is good.,4,Electronics
Samsung Galaxy S24 Ultra 9,Great value for money with a premium feel.,5,Electronics
Samsung Galaxy S24 Ultra 9,Camera quality is impressive and battery life is good.,4,Electronics
Samsung Galaxy S24 Ultra 9,Camera quality is impressive and battery life is good.,4,Electronics
Samsung Galaxy S24 Ultra 9,Great value for money with a premium feel.,5,Electronics
Samsung Galaxy S24 Ultra 9,Camera quality is impressive and battery life is good.,4,Electronics
Samsung Galaxy S23 9,Excellent performance and smooth user experience.,5,Electronics
Samsung Galaxy S23 9,Camera quality is impressive and battery life is good.,5,Electronics
Samsung Galaxy S23 9,Great value for money with a premium feel.,5,Electronics
Samsung Galaxy S23 9,Battery drains quickly with heavy use.,1,Electronics
Samsung Galaxy S23 9,Great value for money with a premium feel.,4,Electronics
Samsung Galaxy S23 9,Excellent performance and smooth user experience.,5,Electronics
Samsung Galaxy S23 9,Heats up during gaming and long usage.,3,Electronics
Samsung Galaxy S23 9,Camera quality is impressive and battery life is good.,4,Electronics
Samsung Galaxy S23 9,Battery drains quickly with heavy use.,3,Electronics
Samsung Galaxy S23 9,Heats up during gaming and long usage.,2,Electronics
Samsung Galaxy S23 9,Heats up during gaming and long usage.,3,Electronics
Samsung Galaxy S23 9,Heats up during gaming and long usage.,1,Electronics
Samsung Galaxy S23 9,Great value for money with a premium feel.,5,Electronics
Google Pixel 8 9,Great value for money with a premium feel.,4,Electronics
Google Pixel 8 9,Excellent performance and smooth user experience.,5,Electronics
Google Pixel 8 9,Excellent performance and smooth user experience.,5,Electronics
Google Pixel 8 9,Battery drains quickly with heavy use.,3,Electronics
Google Pixel 8 9,Great value for money with a premium feel.,5,Electronics
Google Pixel 8 9,Great value for money with a premium feel.,5,Electronics
Google Pixel 8 9,Heats up during gaming and long usage.,2,Electronics
Google Pixel 8 9,Heats up during gaming and long usage.,3,Electronics
Google Pixel 8 9,Camera quality is impressive and battery life is good.,5,Electronics
Google Pixel 8 9,Great value for money with a premium feel.,5,Electronics
Google Pixel 8 9,Camera quality is impressive and battery life is good.,5,Electronics
Google Pixel 8 9,Heats up during gaming and long usage.,3,Electronics
Google Pixel 8 9,Excellent performance and smooth user experience.,5,Electronics
Google Pixel 8 9,Excellent performance and smooth user experience.,4,Electronics
Google Pixel 8 9,Heats up during gaming and long usage.,3,Electronics
Google Pixel 8 9,Camera quality is impressive and battery life is good.,4,Electronics
Google Pixel 8 9,Great value for money with a premium feel.,5,Electronics
Google Pixel 7a 9,Excellent performance and smooth user experience.,4,Electronics
Google Pixel 7a 9,Excellent performance and smooth user experience.,4,Electronics
Google Pixel 7a 9,Heats up during gaming and long usage.,1,Electronics
Google Pixel 7a 9,Camera quality is impressive and battery life is good.,4,Electronics
Google Pixel 7a 9,Heats up during gaming and long usage.,3,Electronics
Google Pixel 7a 9,Camera quality is impressive and battery life is good.,4,Electronics
Google Pixel 7a 9,Excellent performance and smooth user experience.,4,Electronics
Google Pixel 7a 9,Battery drains quickly with heavy use.,3,Electronics
Google Pixel 7a 9,Heats up during gaming and long usage.,3,Electronics
Google Pixel 7a 9,Great value for money with a premium feel.,5,Electronics
Google Pixel 7a 9,Excellent performance and smooth user experience.,4,Electronics
Google Pixel 7a 9,Camera quality is impressive and battery life is good.,4,Electronics
Google Pixel 7a 9,Battery drains quickly with heavy use.,1,Electronics
Google Pixel 7a 9,Excellent performance and smooth user experience.,4,Electronics
Google Pixel 7a 9,Great value for money with a premium feel.,4,Electronics
Google Pixel 7a 9,Excellent performance and smooth user experience.,4,Electronics
Google Pixel 7a 9,Battery drains quickly with heavy use.,2,Electronics
Google Pixel 7a 9,Heats up during gaming and long usage.,3,Electronics
OnePlus 12 9,Battery drains quickly with heavy use.,3,Electronics
OnePlus 12 9,Excellent performance and smooth user experience.,4,Electronics
OnePlus 12 9,Excellent performance and smooth user experience.,4,Electronics
OnePlus 12 9,Battery drains quickly with heavy use.,3,Electronics
OnePlus 12 9,Camera quality is impressive and battery life is good.,4,Electronics
OnePlus 12 9,Heats up during gaming and long usage.,1,Electronics
OnePlus 12 9,Battery drains quickly with heavy use.,3,Electronics
OnePlus 12 9,Excellent performance and smooth user experience.,4,Electronics
OnePlus 12 9,Excellent performance and smooth user experience.,5,Electronics
OnePlus 12 9,Camera quality is impressive and battery life is good.,5,Electronics
OnePlus 12 9,Camera quality is impressive and battery life is good.,4,Electronics
OnePlus 12 9,Camera quality is impressive and battery life is good.,5,Electronics
OnePlus 12 9,Great value for money with a premium feel.,4,Electronics
OnePlus 12 9,Great value for money with a premium feel.,4,Electronics
OnePlus 12 9,Camera quality is impressive and battery life is good.,5,Electronics
OnePlus 11R 9,Great value for money with a premium feel.,5,Electronics
OnePlus 11R 9,Heats up during gaming and long usage.,3,Electronics
OnePlus 11R 9,Great value for money with a premium feel.,4,Electronics
OnePlus 11R 9,Battery drains quickly with heavy use.,3,Electronics
OnePlus 11R 9,Camera quality is impressive and battery life is good.,4,Electronics
OnePlus 11R 9,Excellent performance and smooth user experience.,4,Electronics
OnePlus 11R 9,Heats up during gaming and long usage.,1,Electronics
OnePlus 11R 9,Camera quality is impressive and battery life is good.,4,Electronics
OnePlus 11R 9,Battery drains quickly with heavy use.,2,Electronics
OnePlus 11R 9,Great value for money with a premium feel.,5,Electronics
OnePlus 11R 9,Great value for money with a premium feel.,5,Electronics
OnePlus 11R 9,Camera quality is impressive and battery life is good.,4,Electronics
OnePlus 11R 9,Heats up during gaming and long usage.,2,Electronics
OnePlus 11R 9,Heats up during gaming and long usage.,2,Electronics
Nothing Phone (2) 9,Heats up during gaming and long usage.,3,Electronics
Nothing Phone (2) 9,Great value for money with a premium feel.,4,Electronics
Nothing Phone (2) 9,Heats up during gaming and long usage.,2,Electronics
Nothing Phone (2) 9,Heats up during gaming and long usage.,3,Electronics
Nothing Phone (2) 9,Heats up during gaming and long usage.,3,Electronics
Nothing Phone (2) 9,Battery drains quickly with heavy use.,3,Electronics
Nothing Phone (2) 9,Great value for money with a premium feel.,4,Electronics
Nothing Phone (2) 9,Battery drains quickly with heavy use.,3,Electronics
Nothing Phone (2) 9,Great value for money with a premium feel.,4,Electronics
Nothing Phone (2) 9,Excellent performance and smooth user experience.,4,Electronics
Nothing Phone (2) 9,Battery drains quickly with heavy use.,2,Electronics
Nothing Phone (2) 9,Heats up during gaming and long usage.,3,Electronics
Nothing Phone (2) 9,Great value for money with a premium feel.,4,Electronics
Nothing Phone (2) 9,Camera quality is impressive and battery life is good.,4,Electronics
Nothing Phone (2) 9,Battery drains quickly with heavy use.,1,Electronics
Nothing Phone (2) 9,Excellent performance and smooth user experience.,4,Electronics
Xiaomi Redmi Note 13 Pro 9,Camera quality is impressive and battery life is good.,4,Electronics
Xiaomi Redmi Note 13 Pro 9,Heats up during gaming and long usage.,2,Electronics
Xiaomi Redmi Note 13 Pro 9,Battery drains quickly with heavy use.,1,Electronics
Xiaomi Redmi Note 13 Pro 9,Battery drains quickly with heavy use.,3,Electronics
Xiaomi Redmi Note 13 Pro 9,Heats up during gaming and long usage.,2,Electronics
Xiaomi Redmi Note 13 Pro 9,Battery drains quickly with heavy use.,3,Electronics
Xiaomi Redmi Note 13 Pro 9,Great value for money with a premium feel.,5,Electronics
Xiaomi Redmi Note 13 Pro 9,Great value for money with a premium feel.,5,Electronics
Xiaomi Redmi Note 13 Pro 9,Battery drains quickly with heavy use.,3,Electronics
Xiaomi Redmi Note 13 Pro 9,Battery drains quickly with heavy use.,3,Electronics
Xiaomi Redmi Note 13 Pro 9,Camera quality is impressive and battery life is good.,4,Electronics
Xiaomi Redmi Note 13 Pro 9,Heats up during gaming and long usage.,3,Electronics
Xiaomi Redmi Note 13 Pro 9,Battery drains quickly with heavy use.,2,Electronics
Xiaomi Redmi Note 13 Pro 9,Camera quality is impressive and battery life is good.,4,Electronics
Poco X6 Pro 9,Battery drains quickly with heavy use.,3,Electronics
Poco X6 Pro 9,Camera quality is impressive and battery life is good.,5,Electronics
Poco X6 Pro 9,Camera quality is impressive and battery life is good.,4,Electronics
Poco X6 Pro 9,Heats up during gaming and long usage.,3,Electronics
Poco X6 Pro 9,Excellent performance and smooth user experience.,4,Electronics
Poco X6 Pro 9,Camera quality is impressive and battery life is good.,4,Electronics
Poco X6 Pro 9,Camera quality is impressive and battery life is good.,4,Electronics
Poco X6 Pro 9,Camera quality is impressive and battery life is good.,5,Electronics
Poco X6 Pro 9,Camera quality is impressive and battery life is good.,4,Electronics
Poco X6 Pro 9,Great value for money with a premium feel.,5,Electronics
Poco X6 Pro 9,Camera quality is impressive and battery life is good.,4,Electronics
Poco X6 Pro 9,Great value for money with a premium feel.,4,Electronics
Poco X6 Pro 9,Camera quality is impressive and battery life is good.,5,Electronics
Poco X6 Pro 9,Excellent performance and smooth user experience.,4,Electronics
Poco X6 Pro 9,Great value for money with a premium feel.,4,Electronics
Poco X6 Pro 9,Camera quality is impressive and battery life is good.,5,Electronics
Motorola Edge 40 9,Camera quality is impressive and battery life is good.,5,Electronics
Motorola Edge 40 9,Great value for money with a premium feel.,4,Electronics
Motorola Edge 40 9,Excellent performance and smooth user experience.,5,Electronics
Motorola Edge 40 9,Excellent performance and smooth user experience.,4,Electronics
Motorola Edge 40 9,Great value for money with a premium feel.,4,Electronics
Motorola Edge 40 9,Heats up during gaming and long usage.,3,Electronics
Motorola Edge 40 9,Camera quality is impressive and battery life is good.,4,Electronics
Motorola Edge 40 9,Great value for money with a premium feel.,4,Electronics
Motorola Edge 40 9,Great value for money with a premium feel.,5,Electronics
Motorola Edge 40 9,Camera quality is impressive and battery life is good.,5,Electronics
Motorola Edge 40 9,Camera quality is impressive and battery life is good.,4,Electronics
Motorola Edge 40 9,Excellent performance and smooth user experience.,4,Electronics
Motorola Edge 40 9,Camera quality is impressive and battery life is good.,4,Electronics
Motorola Edge 40 9,Great value for money with a premium feel.,4,Electronics
Motorola Edge 40 9,Heats up during gaming and long usage.,2,Electronics
Sony Xperia 5 V 9,Great value for money with a premium feel.,5,Electronics
Sony Xperia 5 V 9,Heats up during gaming and long usage.,2,Electronics
Sony Xperia 5 V 9,Battery drains quickly with heavy use.,1,Electronics
Sony Xperia 5 V 9,Great value for money with a premium feel.,4,Electronics
Sony Xperia 5 V 9,Heats up during gaming and long usage.,3,Electronics
Sony Xperia 5 V 9,Battery drains quickly with heavy use.,3,Electronics
Sony Xperia 5 V 9,Camera quality is impressive and battery life is good.,4,Electronics
Sony Xperia 5 V 9,Heats up during gaming and long usage.,3,Electronics
Sony Xperia 5 V 9,Camera quality is impressive and battery life is good.,5,Electronics
